transaction_id,product_id,store_id,quantity_sold,sale_price,timestamp
730048,65,1,5,142.5,2024-01-01 12:03:00
730049,66,1,9,29.66,2024-01-01 20:04:00
730050,67,1,7,35.82,2024-01-01 13:03:00
730051,68,1,13,267.62,2024-01-01 12:51:00
730052,69,1,6,163.41,2024-01-01 18:35:00
730053,70,1,20,44.55,2024-01-01 09:34:00
730054,71,1,8,39.97,2024-01-01 19:34:00
730055,72,1,5,42.58,2024-01-01 12:53:00
730056,73,1,13,40.25,2024-01-01 09:50:00
730057,74,1,10,14.94,2024-01-01 16:35:00
730058,75,1,15,147.85,2024-01-01 12:59:00
730059,76,1,19,74.09,2024-01-01 21:13:00
730060,77,1,12,66.07,2024-01-01 09:33:00
730061,78,1,6,57.22,2024-01-01 09:56:00
730062,79,1,7,47.55,2024-01-01 18:34:00
730063,80,1,12,82.59,2024-01-01 12:35:00
730064,81,1,9,77.76,2024-01-01 07:44:00
730065,82,1,6,93.25,2024-01-01 12:12:00
730066,83,1,19,66.36,2024-01-01 13:26:00
730067,84,1,21,115.92,2024-01-01 12:29:00
730068,85,1,9,86.74,2024-01-01 15:10:00
730069,86,1,11,126.19,2024-01-01 14:38:00
730070,87,1,22,142.23,2024-01-01 12:46:00
730071,88,1,19,69.81,2024-01-01 14:13:00
730072,89,1,14,54.37,2024-01-01 21:31:00
730073,90,1,14,217.7,2024-01-01 19:14:00
730074,91,1,7,47.75,2024-01-01 08:05:00
730075,92,1,17,41.35,2024-01-01 20:39:00
730076,93,1,11,54.02,2024-01-01 17:55:00
730077,94,1,24,24.47,2024-01-01 12:20:00
730078,95,1,21,92.02,2024-01-01 12:59:00
730079,96,1,17,64.5,2024-01-01 12:02:00
730080,97,1,7,66.9,2024-01-01 08:05:00
730081,98,1,18,54.67,2024-01-01 14:48:00
730082,99,1,17,94.99,2024-01-01 16:58:00
730083,100,1,11,171.41,2024-01-01 10:57:00
730084,101,1,7,417.99,2024-01-01 16:26:00
730085,102,1,3,461.94,2024-01-01 09:20:00
730086,103,1,8,380.7,2024-01-01 11:11:00
730087,104,1,7,200.29,2024-01-01 16:16:00
730088,105,1,5,213.08,2024-01-01 08:11:00
730089,106,1,8,19.5,2024-01-01 11:33:00
730090,107,1,4,171.83,2024-01-01 13:48:00
730091,108,1,11,269.37,2024-01-01 13:28:00
730092,109,1,3,147.56,2024-01-01 10:45:00
730093,110,1,4,29.66,2024-01-01 18:09:00
730094,111,1,6,53.51,2024-01-01 11:24:00
730095,112,1,8,123.39,2024-01-01 15:27:00
730096,113,1,6,133.71,2024-01-01 20:06:00
730097,114,1,5,63.51,2024-01-01 16:42:00
730098,115,1,9,148.64,2024-01-01 12:32:00
730099,116,1,2,55.64,2024-01-01 16:03:00
730100,117,1,2,58.45,2024-01-01 10:16:00
730101,118,1,5,97.46,2024-01-01 19:45:00
730102,119,1,6,75.24,2024-01-01 08:47:00
730103,120,1,7,117.27,2024-01-01 08:10:00
730104,121,1,6,197.7,2024-01-01 18:59:00
730105,122,1,6,178.71,2024-01-01 12:08:00
730106,123,1,5,144.95,2024-01-01 20:05:00
730107,124,1,3,166.86,2024-01-01 11:17:00
730108,125,1,7,177.49,2024-01-01 17:28:00
730109,126,1,5,83.23,2024-01-01 08:29:00
730110,127,1,7,97.31,2024-01-01 12:21:00
730111,128,1,6,156.59,2024-01-01 11:35:00
730112,129,1,6,222.2,2024-01-01 17:27:00
730113,130,1,8,183.79,2024-01-01 13:02:00
730114,131,1,8,148.76,2024-01-01 18:54:00
730115,132,1,7,130.47,2024-01-01 19:02:00
730116,133,1,8,94.27,2024-01-01 18:13:00
730117,134,1,5,228.19,2024-01-01 18:56:00
730118,135,1,2,189.05,2024-01-01 13:41:00
730119,136,1,9,196.73,2024-01-01 16:52:00
730120,137,1,5,44.43,2024-01-01 11:09:00
730121,138,1,4,73.26,2024-01-01 20:10:00
730122,139,1,7,86.18,2024-01-01 11:59:00
730123,140,1,3,95.14,2024-01-01 11:06:00
730124,141,1,9,141.56,2024-01-01 19:25:00
730125,142,1,4,95.76,2024-01-01 11:02:00
730126,143,1,3,30.36,2024-01-01 20:25:00
730127,144,1,9,122.02,2024-01-01 18:15:00
730128,145,1,4,96.36,2024-01-01 18:03:00
730129,146,1,7,84.86,2024-01-01 13:45:00
730130,147,1,2,56.08,2024-01-01 12:05:00
730131,148,1,2,25.12,2024-01-01 07:19:00
730132,149,1,2,124.45,2024-01-01 13:27:00
730133,150,1,4,146.03,2024-01-01 14:39:00
730134,151,1,2,35.03,2024-01-01 20:52:00
730135,152,1,2,25.56,2024-01-01 13:53:00
730136,153,1,7,76.31,2024-01-01 14:56:00
730137,154,1,6,187.03,2024-01-01 13:46:00
730138,155,1,7,66.2,2024-01-01 17:10:00
730139,156,1,5,279.99,2024-01-01 19:52:00
730140,157,1,2,314.08,2024-01-01 10:32:00
730141,158,1,4,200.71,2024-01-01 09:31:00
730142,159,1,5,334.04,2024-01-01 19:58:00
730143,160,1,7,177.69,2024-01-01 11:30:00
730144,161,1,7,191.7,2024-01-01 19:32:00
730145,162,1,5,266.71,2024-01-01 17:11:00
730146,163,1,5,217.93,2024-01-01 10:52:00
730147,164,1,3,247.77,2024-01-01 12:01:00
730148,165,1,1,172.71,2024-01-01 18:51:00
730149,166,1,4,188.59,2024-01-01 14:57:00
730150,167,1,2,114.04,2024-01-01 17:07:00
730151,168,1,5,341.54,2024-01-01 13:23:00
730152,169,1,2,286.69,2024-01-01 13:54:00
730153,170,1,2,147.48,2024-01-01 14:46:00
730154,171,1,2,226.8,2024-01-01 15:20:00
730155,172,1,4,92.41,2024-01-01 11:19:00
730156,173,1,7,268.99,2024-01-01 18:46:00
730157,174,1,7,538.95,2024-01-01 16:12:00
730158,175,1,5,191.64,2024-01-01 10:43:00
730159,176,1,4,93.04,2024-01-01 11:48:00
730160,177,1,6,83.26,2024-01-01 09:16:00
730161,178,1,11,180.38,2024-01-01 13:01:00
730162,179,1,7,113.92,2024-01-01 09:21:00
730163,180,1,5,63.98,2024-01-01 14:11:00
730164,181,1,3,196.42,2024-01-01 10:48:00
730165,182,1,4,240.24,2024-01-01 11:27:00
730166,183,1,3,146.41,2024-01-01 07:41:00
730167,184,1,1,141.96,2024-01-01 11:35:00
730168,185,1,8,131.98,2024-01-01 15:51:00
730169,186,1,3,111.73,2024-01-01 15:12:00
730170,187,1,4,190.74,2024-01-01 17:21:00
730171,188,1,5,285.6,2024-01-01 09:50:00
730172,189,1,5,169.76,2024-01-01 19:07:00
730173,190,1,3,96.65,2024-01-01 14:08:00
730174,191,1,2,75.08,2024-01-01 08:30:00
730175,192,1,3,175.79,2024-01-01 11:29:00
730176,193,1,9,192.55,2024-01-01 14:38:00
730177,194,1,4,223.59,2024-01-01 14:56:00
730178,195,1,2,218.64,2024-01-01 11:50:00
730179,196,1,4,403.87,2024-01-01 13:25:00
730180,197,1,1,187.1,2024-01-01 19:20:00
730181,198,1,2,340.75,2024-01-01 17:25:00
730182,199,1,2,141.53,2024-01-01 11:47:00
730183,200,1,6,300.12,2024-01-01 07:04:00
730184,1,2,17,268.3,2024-01-01 10:00:00
730185,2,2,17,304.51,2024-01-01 15:00:00
730186,3,2,13,388.31,2024-01-01 09:35:00
730187,4,2,20,565.78,2024-01-01 12:04:00
730188,5,2,9,421.3,2024-01-01 12:02:00
730189,6,2,20,156.66,2024-01-01 11:05:00
730190,7,2,8,142.91,2024-01-01 21:37:00
730191,8,2,12,109.25,2024-01-01 10:22:00
730192,9,2,13,133.83,2024-01-01 17:23:00
730193,10,2,9,128.21,2024-01-01 16:29:00
730194,11,2,23,137.21,2024-01-01 09:58:00
730195,12,2,11,143.02,2024-01-01 10:32:00
730196,13,2,21,482.29,2024-01-01 09:57:00
730197,14,2,15,45.55,2024-01-01 14:56:00
730198,15,2,12,27.83,2024-01-01 11:02:00
730199,16,2,20,21.42,2024-01-01 11:59:00
730200,17,2,5,36.96,2024-01-01 11:47:00
730201,18,2,14,42.45,2024-01-01 16:33:00
730202,19,2,4,66.95,2024-01-01 20:44:00
730203,20,2,18,54.24,2024-01-01 12:03:00
730204,21,2,16,66.66,2024-01-01 11:47:00
730205,22,2,10,27.2,2024-01-01 09:07:00
730206,23,2,15,53.13,2024-01-01 09:17:00
730207,24,2,11,114.64,2024-01-01 17:36:00
730208,25,2,18,93.13,2024-01-01 19:18:00
730209,26,2,10,214.47,2024-01-01 17:39:00
730210,27,2,9,59.64,2024-01-01 15:54:00
730211,28,2,7,316.0,2024-01-01 19:25:00
730212,29,2,8,575.3,2024-01-01 11:07:00
730213,30,2,16,117.46,2024-01-01 14:37:00
730214,31,2,11,189.99,2024-01-01 14:15:00
730215,32,2,14,72.66,2024-01-01 14:33:00
730216,33,2,6,24.38,2024-01-01 17:51:00
730217,34,2,9,21.41,2024-01-01 19:39:00
730218,35,2,5,158.63,2024-01-01 11:47:00
730219,36,2,29,30.67,2024-01-01 20:44:00
730220,37,2,7,39.94,2024-01-01 08:40:00
730221,38,2,9,37.39,2024-01-01 12:48:00
730222,39,2,26,31.82,2024-01-01 19:39:00
730223,40,2,8,44.21,2024-01-01 16:54:00
730224,41,2,22,112.76,2024-01-01 14:45:00
730225,42,2,7,66.8,2024-01-01 14:43:00
730226,43,2,13,20.45,2024-01-01 12:41:00
730227,44,2,23,20.1,2024-01-01 11:44:00
730228,45,2,11,19.44,2024-01-01 10:57:00
730229,46,2,6,76.34,2024-01-01 15:12:00
730230,47,2,23,68.47,2024-01-01 10:38:00
730231,48,2,25,55.42,2024-01-01 11:17:00
730232,49,2,6,61.08,2024-01-01 15:47:00
730233,50,2,3,118.82,2024-01-01 12:01:00
730234,51,2,16,82.59,2024-01-01 19:21:00
730235,52,2,22,74.07,2024-01-01 10:22:00
730236,53,2,10,107.87,2024-01-01 14:55:00
730237,54,2,6,69.74,2024-01-01 12:21:00
730238,55,2,8,46.57,2024-01-01 18:30:00
730239,56,2,12,217.73,2024-01-01 14:16:00
730240,57,2,17,244.25,2024-01-01 15:36:00
730241,58,2,8,125.73,2024-01-01 14:53:00
730242,59,2,11,197.96,2024-01-01 10:06:00
730243,60,2,12,209.84,2024-01-01 13:49:00
730244,61,2,18,296.78,2024-01-01 19:12:00
730245,62,2,8,288.73,2024-01-01 09:37:00
730246,63,2,10,332.08,2024-01-01 17:47:00
730247,64,2,7,138.23,2024-01-01 20:43:00
730248,65,2,16,142.61,2024-01-01 09:11:00
730249,66,2,5,29.95,2024-01-01 18:27:00
730250,67,2,16,35.27,2024-01-01 09:50:00
730251,68,2,8,277.03,2024-01-01 19:59:00
730252,69,2,9,164.36,2024-01-01 16:18:00
730253,70,2,4,46.33,2024-01-01 11:34:00
730254,71,2,27,40.6,2024-01-01 15:11:00
730255,72,2,20,41.13,2024-01-01 16:23:00
730256,73,2,12,39.15,2024-01-01 09:52:00
730257,74,2,6,14.94,2024-01-01 07:08:00
730258,75,2,24,144.04,2024-01-01 12:33:00
730259,76,2,14,73.31,2024-01-01 13:37:00
730260,77,2,4,64.59,2024-01-01 12:57:00
730261,78,2,14,56.56,2024-01-01 16:22:00
730262,79,2,20,48.69,2024-01-01 19:56:00
730263,80,2,20,83.79,2024-01-01 08:16:00
730264,81,2,11,76.62,2024-01-01 18:32:00
730265,82,2,4,96.58,2024-01-01 18:58:00
730266,83,2,9,64.16,2024-01-01 10:01:00
730267,84,2,14,116.72,2024-01-01 13:26:00
730268,85,2,26,84.84,2024-01-01 19:53:00
730269,86,2,13,127.02,2024-01-01 10:30:00
730270,87,2,25,139.44,2024-01-01 13:40:00
730271,88,2,7,68.93,2024-01-01 11:16:00
730272,89,2,17,54.4,2024-01-01 14:37:00
730273,90,2,8,217.35,2024-01-01 17:03:00
730274,91,2,9,47.24,2024-01-01 21:49:00
730275,92,2,11,41.21,2024-01-01 07:04:00
730276,93,2,19,55.75,2024-01-01 12:33:00
730277,94,2,13,25.05,2024-01-01 21:12:00
730278,95,2,9,87.37,2024-01-01 18:19:00
730279,96,2,7,65.54,2024-01-01 18:40:00
730280,97,2,11,66.17,2024-01-01 20:28:00
730281,98,2,24,55.32,2024-01-01 12:23:00
730282,99,2,18,95.27,2024-01-01 18:19:00
730283,100,2,11,177.44,2024-01-01 07:55:00
730284,101,2,7,435.37,2024-01-01 10:54:00
730285,102,2,4,469.15,2024-01-01 18:53:00
730286,103,2,7,390.92,2024-01-01 09:57:00
730287,104,2,6,192.83,2024-01-01 10:05:00
730288,105,2,5,216.87,2024-01-01 15:51:00
730289,106,2,9,19.96,2024-01-01 13:26:00
730290,107,2,8,177.05,2024-01-01 10:55:00
730291,108,2,5,264.89,2024-01-01 12:22:00
730292,109,2,8,146.64,2024-01-01 20:37:00
730293,110,2,8,29.42,2024-01-01 08:45:00
730294,111,2,8,53.96,2024-01-01 12:59:00
730295,112,2,4,127.03,2024-01-01 20:27:00
730296,113,2,3,138.25,2024-01-01 10:24:00
730297,114,2,5,66.07,2024-01-01 18:53:00
730298,115,2,9,146.71,2024-01-01 14:30:00
730299,116,2,6,53.39,2024-01-01 17:02:00
730300,117,2,3,58.86,2024-01-01 20:57:00
730301,118,2,7,96.79,2024-01-01 18:48:00
730302,119,2,5,76.75,2024-01-01 14:07:00
730303,120,2,3,116.51,2024-01-01 12:09:00
730304,121,2,5,197.83,2024-01-01 09:16:00
730305,122,2,4,172.25,2024-01-01 10:01:00
730306,123,2,3,144.24,2024-01-01 11:19:00
730307,124,2,9,166.43,2024-01-01 18:35:00
730308,125,2,10,172.04,2024-01-01 21:57:00
730309,126,2,5,85.51,2024-01-01 12:04:00
730310,127,2,7,96.3,2024-01-01 12:50:00
730311,128,2,7,155.22,2024-01-01 11:25:00
730312,129,2,6,230.76,2024-01-01 11:45:00
730313,130,2,7,183.8,2024-01-01 20:52:00
730314,131,2,4,142.79,2024-01-01 21:54:00
730315,132,2,5,133.22,2024-01-01 15:58:00
730316,133,2,4,96.39,2024-01-01 18:55:00
730317,134,2,9,229.35,2024-01-01 19:43:00
730318,135,2,8,188.75,2024-01-01 11:01:00
730319,136,2,5,191.66,2024-01-01 15:55:00
730320,137,2,7,44.71,2024-01-01 10:40:00
730321,138,2,9,75.97,2024-01-01 17:52:00
730322,139,2,7,82.88,2024-01-01 21:15:00
730323,140,2,5,94.55,2024-01-01 17:42:00
730324,141,2,7,147.9,2024-01-01 15:42:00
730325,142,2,10,94.95,2024-01-01 20:06:00
730326,143,2,2,29.12,2024-01-01 10:36:00
730327,144,2,3,117.86,2024-01-01 17:41:00
730328,145,2,4,96.24,2024-01-01 10:22:00
730329,146,2,7,86.34,2024-01-01 09:22:00
730330,147,2,8,55.75,2024-01-01 16:13:00
730331,148,2,4,25.42,2024-01-01 17:59:00
730332,149,2,3,127.61,2024-01-01 20:05:00
730333,150,2,2,148.97,2024-01-01 15:27:00
730334,151,2,3,34.55,2024-01-01 09:20:00
730335,152,2,5,25.54,2024-01-01 12:19:00
730336,153,2,7,75.42,2024-01-01 20:54:00
730337,154,2,7,182.21,2024-01-01 17:54:00
730338,155,2,5,64.39,2024-01-01 14:49:00
730339,156,2,3,277.69,2024-01-01 20:16:00
730340,157,2,2,321.42,2024-01-01 20:36:00
730341,158,2,7,199.2,2024-01-01 18:08:00
730342,159,2,5,330.7,2024-01-01 18:13:00
730343,160,2,8,174.21,2024-01-01 16:18:00
730344,161,2,6,197.4,2024-01-01 21:14:00
730345,162,2,3,271.46,2024-01-01 10:54:00
730346,163,2,8,218.91,2024-01-01 18:18:00
730347,164,2,7,247.26,2024-01-01 12:10:00
730348,165,2,8,169.99,2024-01-01 11:48:00
730349,166,2,3,188.46,2024-01-01 13:51:00
730350,167,2,3,113.02,2024-01-01 18:28:00
730351,168,2,1,338.98,2024-01-01 13:09:00
730352,169,2,4,288.38,2024-01-01 09:55:00
730353,170,2,5,142.98,2024-01-01 09:49:00
730354,171,2,8,219.63,2024-01-01 12:43:00
730355,172,2,7,94.38,2024-01-01 18:42:00
730356,173,2,5,257.57,2024-01-01 19:43:00
730357,174,2,9,533.98,2024-01-01 20:47:00
730358,175,2,2,191.15,2024-01-01 19:03:00
730359,176,2,5,92.79,2024-01-01 10:59:00
730360,177,2,5,86.92,2024-01-01 17:42:00
730361,178,2,7,189.98,2024-01-01 17:01:00
730362,179,2,7,115.99,2024-01-01 14:43:00
730363,180,2,2,63.98,2024-01-01 10:01:00
730364,181,2,3,197.16,2024-01-01 19:33:00
730365,182,2,1,241.03,2024-01-01 11:51:00
730366,183,2,7,149.26,2024-01-01 18:10:00
730367,184,2,1,142.3,2024-01-01 14:10:00
730368,185,2,3,131.34,2024-01-01 17:49:00
730369,186,2,8,114.34,2024-01-01 16:19:00
730370,187,2,3,191.5,2024-01-01 21:30:00
730371,188,2,8,278.6,2024-01-01 10:33:00
730372,189,2,7,167.78,2024-01-01 09:51:00
730373,190,2,2,93.24,2024-01-01 18:45:00
730374,191,2,5,76.92,2024-01-01 17:33:00
730375,192,2,3,173.47,2024-01-01 19:17:00
730376,193,2,7,191.31,2024-01-01 15:42:00
730377,194,2,6,223.89,2024-01-01 17:45:00
730378,195,2,2,227.39,2024-01-01 08:28:00
730379,196,2,1,396.44,2024-01-01 12:12:00
730380,197,2,9,181.48,2024-01-01 09:57:00
730381,198,2,7,344.46,2024-01-01 12:30:00
730382,199,2,7,141.95,2024-01-01 11:13:00
730383,200,2,5,288.93,2024-01-01 17:37:00
730384,1,3,6,261.2,2024-01-01 13:28:00
730385,2,3,13,314.3,2024-01-01 11:37:00
730386,3,3,15,379.7,2024-01-01 20:16:00
730387,4,3,21,582.24,2024-01-01 15:23:00
730388,5,3,13,431.31,2024-01-01 14:29:00
730389,6,3,8,151.0,2024-01-01 21:13:00
730390,7,3,8,149.33,2024-01-01 12:57:00
730391,8,3,9,107.02,2024-01-01 12:44:00
730392,9,3,7,130.08,2024-01-01 11:19:00
730393,10,3,29,127.52,2024-01-01 20:50:00
730394,11,3,11,134.25,2024-01-01 18:25:00
730395,12,3,20,143.93,2024-01-01 13:37:00
730396,13,3,12,481.49,2024-01-01 15:19:00
730397,14,3,16,45.21,2024-01-01 12:33:00
730398,15,3,7,28.39,2024-01-01 19:07:00
730399,16,3,12,22.01,2024-01-01 12:29:00
730400,17,3,5,38.59,2024-01-01 11:52:00
730401,18,3,11,41.3,2024-01-01 11:04:00
730402,19,3,20,63.76,2024-01-01 10:15:00
730403,20,3,5,55.05,2024-01-01 12:26:00
730404,21,3,13,67.68,2024-01-01 18:37:00
730405,22,3,10,27.24,2024-01-01 20:11:00
730406,23,3,9,52.13,2024-01-01 19:00:00
730407,24,3,11,114.8,2024-01-01 11:12:00
730408,25,3,12,94.53,2024-01-01 21:09:00
730409,26,3,6,216.53,2024-01-01 13:30:00
730410,27,3,15,56.27,2024-01-01 17:01:00
730411,28,3,13,317.65,2024-01-01 19:59:00
730412,29,3,17,552.45,2024-01-01 17:17:00
730413,30,3,14,114.75,2024-01-01 13:05:00
730414,31,3,17,192.3,2024-01-01 17:22:00
730415,32,3,13,71.86,2024-01-01 15:07:00
730416,33,3,6,25.73,2024-01-01 10:07:00
730417,34,3,18,22.25,2024-01-01 17:04:00
730418,35,3,8,151.9,2024-01-01 18:18:00
730419,36,3,12,30.06,2024-01-01 12:05:00
730420,37,3,22,41.16,2024-01-01 17:41:00
730421,38,3,6,38.07,2024-01-01 08:36:00
730422,39,3,23,31.18,2024-01-01 14:20:00
730423,40,3,11,45.6,2024-01-01 16:42:00
730424,41,3,18,116.67,2024-01-01 17:36:00
730425,42,3,19,65.4,2024-01-01 11:14:00
730426,43,3,18,19.7,2024-01-01 19:21:00
730427,44,3,21,19.57,2024-01-01 09:57:00
730428,45,3,18,20.56,2024-01-01 14:45:00
730429,46,3,16,79.0,2024-01-01 11:21:00
730430,47,3,4,69.14,2024-01-01 21:22:00
730431,48,3,8,55.52,2024-01-01 11:22:00
730432,49,3,9,61.22,2024-01-01 12:34:00
730433,50,3,20,121.62,2024-01-01 12:37:00
730434,51,3,25,86.66,2024-01-01 09:19:00
730435,52,3,11,72.92,2024-01-01 14:58:00
730436,53,3,7,112.22,2024-01-01 12:06:00
730437,54,3,17,71.66,2024-01-01 13:36:00
730438,55,3,23,48.73,2024-01-01 10:47:00
730439,56,3,25,219.55,2024-01-01 08:26:00
730440,57,3,9,248.02,2024-01-01 13:26:00
730441,58,3,12,122.1,2024-01-01 11:08:00
730442,59,3,4,190.86,2024-01-01 19:07:00
730443,60,3,15,212.84,2024-01-01 17:38:00
730444,61,3,25,295.17,2024-01-01 14:21:00
730445,62,3,18,284.92,2024-01-01 19:07:00
730446,63,3,25,318.09,2024-01-01 11:44:00
730447,64,3,8,133.94,2024-01-01 11:04:00
730448,65,3,18,136.13,2024-01-01 18:30:00
730449,66,3,11,30.66,2024-01-01 21:39:00
730450,67,3,14,35.39,2024-01-01 10:06:00
730451,68,3,24,269.17,2024-01-01 19:15:00
730452,69,3,9,167.97,2024-01-01 17:52:00
730453,70,3,10,45.2,2024-01-01 13:30:00
730454,71,3,5,40.39,2024-01-01 11:26:00
730455,72,3,6,41.89,2024-01-01 09:23:00
730456,73,3,11,39.34,2024-01-01 13:40:00
730457,74,3,22,15.22,2024-01-01 18:31:00
730458,75,3,15,143.22,2024-01-01 08:33:00
730459,76,3,18,71.01,2024-01-01 16:26:00
730460,77,3,21,65.5,2024-01-01 12:32:00
730461,78,3,10,59.19,2024-01-01 14:02:00
730462,79,3,16,49.34,2024-01-01 18:21:00
730463,80,3,10,82.89,2024-01-01 10:17:00
730464,81,3,11,78.37,2024-01-01 13:23:00
730465,82,3,12,94.06,2024-01-01 19:28:00
730466,83,3,20,66.68,2024-01-01 12:10:00
730467,84,3,12,114.04,2024-01-01 17:33:00
730468,85,3,22,87.5,2024-01-01 17:16:00
730469,86,3,5,126.07,2024-01-01 13:08:00
730470,87,3,7,139.96,2024-01-01 14:24:00
730471,88,3,14,69.25,2024-01-01 17:52:00
730472,89,3,10,54.95,2024-01-01 20:40:00
730473,90,3,29,225.9,2024-01-01 10:01:00
730474,91,3,6,47.95,2024-01-01 20:59:00
730475,92,3,12,41.46,2024-01-01 18:38:00
730476,93,3,13,54.4,2024-01-01 11:06:00
730477,94,3,15,24.26,2024-01-01 17:42:00
730478,95,3,14,87.34,2024-01-01 10:31:00
730479,96,3,26,65.87,2024-01-01 18:08:00
730480,97,3,27,66.77,2024-01-01 16:45:00
730481,98,3,25,56.32,2024-01-01 17:14:00
730482,99,3,13,94.18,2024-01-01 16:49:00
730483,100,3,25,177.92,2024-01-01 10:34:00
730484,101,3,5,438.11,2024-01-01 10:42:00
730485,102,3,4,472.8,2024-01-01 09:29:00
730486,103,3,4,388.72,2024-01-01 11:43:00
730487,104,3,5,200.16,2024-01-01 20:52:00
730488,105,3,6,209.09,2024-01-01 19:43:00
730489,106,3,5,20.18,2024-01-01 18:03:00
730490,107,3,3,177.74,2024-01-01 11:25:00
730491,108,3,8,268.26,2024-01-01 10:35:00
730492,109,3,13,141.41,2024-01-01 10:11:00
730493,110,3,4,30.0,2024-01-01 12:19:00
730494,111,3,7,53.7,2024-01-01 11:13:00
730495,112,3,3,126.18,2024-01-01 20:55:00
730496,113,3,6,133.54,2024-01-01 19:43:00
730497,114,3,11,66.4,2024-01-01 10:00:00
730498,115,3,6,143.7,2024-01-01 18:35:00
730499,116,3,8,56.17,2024-01-01 13:43:00
730500,117,3,7,57.83,2024-01-01 11:08:00
730501,118,3,8,95.82,2024-01-01 16:35:00
730502,119,3,6,76.22,2024-01-01 10:07:00
730503,120,3,15,121.08,2024-01-01 14:15:00
730504,121,3,3,197.66,2024-01-01 15:42:00
730505,122,3,10,169.77,2024-01-01 19:22:00
730506,123,3,6,145.31,2024-01-01 13:03:00
730507,124,3,6,164.27,2024-01-01 21:33:00
730508,125,3,3,170.85,2024-01-01 10:17:00
730509,126,3,9,84.84,2024-01-01 17:39:00
730510,127,3,2,93.06,2024-01-01 19:11:00
730511,128,3,3,152.1,2024-01-01 10:32:00
730512,129,3,7,224.61,2024-01-01 15:07:00
730513,130,3,6,189.65,2024-01-01 19:57:00
730514,131,3,7,145.49,2024-01-01 08:28:00
730515,132,3,12,129.54,2024-01-01 10:10:00
730516,133,3,6,95.97,2024-01-01 11:53:00
730517,134,3,4,229.32,2024-01-01 09:58:00
730518,135,3,5,186.96,2024-01-01 10:33:00
730519,136,3,3,189.31,2024-01-01 13:52:00
