transaction_id,product_id,store_id,quantity_sold,sale_price,timestamp
57,57,1,31,251.27,2022-01-01 19:05:00
58,58,1,31,124.86,2022-01-01 10:31:00
59,59,1,35,193.58,2022-01-01 19:10:00
60,60,1,44,213.59,2022-01-01 11:50:00
61,61,1,14,303.77,2022-01-01 17:46:00
62,62,1,23,279.7,2022-01-01 17:09:00
63,63,1,11,325.82,2022-01-01 09:47:00
64,64,1,23,134.81,2022-01-01 09:37:00
65,65,1,40,143.87,2022-01-01 14:03:00
66,66,1,12,29.22,2022-01-01 10:38:00
67,67,1,33,35.15,2022-01-01 13:56:00
68,68,1,30,273.67,2022-01-01 08:05:00
69,69,1,27,162.63,2022-01-01 14:59:00
70,70,1,24,44.72,2022-01-01 12:16:00
71,71,1,29,41.03,2022-01-01 11:20:00
72,72,1,46,43.26,2022-01-01 07:39:00
73,73,1,37,40.01,2022-01-01 09:13:00
74,74,1,15,15.34,2022-01-01 12:04:00
75,75,1,9,145.38,2022-01-01 10:53:00
76,76,1,19,72.67,2022-01-01 21:51:00
77,77,1,8,66.68,2022-01-01 18:19:00
78,78,1,10,56.66,2022-01-01 19:16:00
79,79,1,11,47.37,2022-01-01 15:17:00
80,80,1,8,85.68,2022-01-01 12:43:00
81,81,1,15,79.91,2022-01-01 14:57:00
82,82,1,10,93.73,2022-01-01 16:53:00
83,83,1,10,66.87,2022-01-01 18:40:00
84,84,1,11,114.5,2022-01-01 13:45:00
85,85,1,6,85.97,2022-01-01 09:56:00
86,86,1,11,125.62,2022-01-01 08:23:00
87,87,1,14,138.86,2022-01-01 10:19:00
88,88,1,37,71.68,2022-01-01 21:02:00
89,89,1,12,54.52,2022-01-01 11:06:00
90,90,1,27,223.29,2022-01-01 19:39:00
91,91,1,36,49.37,2022-01-01 11:10:00
92,92,1,38,41.19,2022-01-01 19:01:00
93,93,1,30,56.0,2022-01-01 18:26:00
94,94,1,31,24.49,2022-01-01 18:17:00
95,95,1,26,91.94,2022-01-01 12:02:00
96,96,1,10,64.41,2022-01-01 18:29:00
97,97,1,34,63.14,2022-01-01 19:14:00
98,98,1,14,53.58,2022-01-01 12:55:00
99,99,1,30,94.43,2022-01-01 12:32:00
100,100,1,35,170.96,2022-01-01 14:01:00
101,101,1,10,418.09,2022-01-01 10:16:00
102,102,1,9,459.8,2022-01-01 12:50:00
103,103,1,9,399.35,2022-01-01 14:24:00
104,104,1,4,189.17,2022-01-01 08:27:00
105,105,1,14,220.68,2022-01-01 14:46:00
106,106,1,13,19.48,2022-01-01 10:27:00
107,107,1,15,176.72,2022-01-01 12:20:00
108,108,1,5,261.97,2022-01-01 19:32:00
109,109,1,8,145.47,2022-01-01 13:18:00
110,110,1,5,30.32,2022-01-01 17:24:00
111,111,1,8,54.69,2022-01-01 16:19:00
112,112,1,13,124.47,2022-01-01 12:13:00
113,113,1,10,134.53,2022-01-01 17:29:00
114,114,1,16,66.56,2022-01-01 14:50:00
115,115,1,12,143.12,2022-01-01 10:05:00
116,116,1,12,56.05,2022-01-01 16:05:00
117,117,1,12,59.07,2022-01-01 17:14:00
118,118,1,4,95.63,2022-01-01 08:30:00
119,119,1,15,75.58,2022-01-01 13:56:00
120,120,1,6,119.28,2022-01-01 17:31:00
121,121,1,5,197.94,2022-01-01 17:57:00
122,122,1,10,172.05,2022-01-01 09:27:00
123,123,1,16,141.09,2022-01-01 17:29:00
124,124,1,4,161.37,2022-01-01 19:29:00
125,125,1,9,176.0,2022-01-01 14:35:00
126,126,1,21,86.61,2022-01-01 19:39:00
127,127,1,11,95.27,2022-01-01 13:58:00
128,128,1,12,154.54,2022-01-01 18:30:00
129,129,1,12,228.59,2022-01-01 19:17:00
130,130,1,8,184.33,2022-01-01 16:17:00
131,131,1,8,143.43,2022-01-01 11:21:00
132,132,1,10,129.09,2022-01-01 10:14:00
133,133,1,4,94.47,2022-01-01 11:26:00
134,134,1,10,239.69,2022-01-01 13:13:00
135,135,1,6,179.67,2022-01-01 18:44:00
136,136,1,18,189.22,2022-01-01 15:30:00
137,137,1,6,46.06,2022-01-01 18:54:00
138,138,1,12,75.21,2022-01-01 14:47:00
139,139,1,12,83.84,2022-01-01 11:14:00
140,140,1,7,96.02,2022-01-01 12:42:00
141,141,1,8,148.65,2022-01-01 10:29:00
142,142,1,18,94.4,2022-01-01 14:58:00
143,143,1,7,29.87,2022-01-01 08:41:00
144,144,1,14,119.13,2022-01-01 10:16:00
145,145,1,6,97.16,2022-01-01 12:48:00
146,146,1,7,83.74,2022-01-01 20:26:00
147,147,1,3,53.52,2022-01-01 08:34:00
148,148,1,11,25.42,2022-01-01 11:04:00
149,149,1,12,122.75,2022-01-01 18:15:00
150,150,1,3,144.77,2022-01-01 10:08:00
151,151,1,5,35.42,2022-01-01 20:29:00
152,152,1,13,25.7,2022-01-01 10:38:00
153,153,1,10,77.09,2022-01-01 18:10:00
154,154,1,4,185.84,2022-01-01 08:19:00
155,155,1,15,63.82,2022-01-01 12:45:00
156,156,1,7,278.19,2022-01-01 18:15:00
157,157,1,13,320.77,2022-01-01 19:38:00
158,158,1,11,193.21,2022-01-01 15:02:00
159,159,1,5,327.88,2022-01-01 12:32:00
160,160,1,2,170.86,2022-01-01 13:31:00
161,161,1,9,194.53,2022-01-01 16:53:00
162,162,1,4,272.4,2022-01-01 10:33:00
163,163,1,5,223.63,2022-01-01 18:34:00
164,164,1,5,241.6,2022-01-01 18:37:00
165,165,1,12,172.68,2022-01-01 18:05:00
166,166,1,7,186.22,2022-01-01 18:36:00
167,167,1,6,113.79,2022-01-01 08:54:00
168,168,1,9,331.79,2022-01-01 12:16:00
169,169,1,10,285.95,2022-01-01 17:17:00
170,170,1,6,146.91,2022-01-01 10:15:00
171,171,1,5,224.68,2022-01-01 18:44:00
172,172,1,7,92.68,2022-01-01 13:01:00
173,173,1,4,267.61,2022-01-01 17:19:00
174,174,1,6,542.56,2022-01-01 15:22:00
175,175,1,10,194.46,2022-01-01 12:44:00
176,176,1,5,93.25,2022-01-01 11:46:00
177,177,1,3,85.97,2022-01-01 14:48:00
178,178,1,4,187.49,2022-01-01 18:17:00
179,179,1,11,118.32,2022-01-01 14:18:00
180,180,1,16,63.75,2022-01-01 11:23:00
181,181,1,2,189.68,2022-01-01 14:17:00
182,182,1,2,236.94,2022-01-01 11:08:00
183,183,1,7,145.64,2022-01-01 09:00:00
184,184,1,7,149.05,2022-01-01 13:11:00
185,185,1,4,137.61,2022-01-01 19:07:00
186,186,1,6,116.29,2022-01-01 09:40:00
187,187,1,3,190.15,2022-01-01 18:19:00
188,188,1,4,286.82,2022-01-01 15:26:00
189,189,1,8,163.82,2022-01-01 11:33:00
190,190,1,8,97.79,2022-01-01 11:37:00
191,191,1,4,77.07,2022-01-01 16:39:00
192,192,1,3,171.97,2022-01-01 18:40:00
193,193,1,9,195.61,2022-01-01 10:11:00
194,194,1,2,226.27,2022-01-01 13:44:00
195,195,1,5,222.07,2022-01-01 11:45:00
196,196,1,11,405.05,2022-01-01 09:14:00
197,197,1,8,188.37,2022-01-01 16:42:00
198,198,1,4,348.06,2022-01-01 09:14:00
199,199,1,11,141.17,2022-01-01 18:04:00
200,200,1,8,296.22,2022-01-01 15:52:00
201,1,2,17,261.89,2022-01-01 10:44:00
202,2,2,22,309.88,2022-01-01 11:34:00
203,3,2,12,385.35,2022-01-01 08:27:00
204,4,2,31,596.07,2022-01-01 08:14:00
205,5,2,23,432.59,2022-01-01 15:01:00
206,6,2,22,157.45,2022-01-01 11:02:00
207,7,2,14,148.62,2022-01-01 14:28:00
208,8,2,14,112.07,2022-01-01 15:40:00
209,9,2,40,128.7,2022-01-01 13:26:00
210,10,2,48,124.34,2022-01-01 19:21:00
211,11,2,25,137.54,2022-01-01 17:25:00
212,12,2,29,142.85,2022-01-01 13:20:00
213,13,2,13,480.42,2022-01-01 18:55:00
214,14,2,42,44.9,2022-01-01 17:34:00
215,15,2,8,28.43,2022-01-01 14:39:00
216,16,2,30,21.69,2022-01-01 18:13:00
217,17,2,10,38.45,2022-01-01 11:56:00
218,18,2,11,42.75,2022-01-01 21:38:00
219,19,2,26,65.2,2022-01-01 12:00:00
220,20,2,10,53.72,2022-01-01 21:58:00
221,21,2,52,67.99,2022-01-01 16:09:00
222,22,2,18,27.86,2022-01-01 14:17:00
223,23,2,25,52.16,2022-01-01 13:29:00
224,24,2,13,116.7,2022-01-01 20:32:00
225,25,2,10,96.65,2022-01-01 09:49:00
226,26,2,24,212.0,2022-01-01 20:32:00
227,27,2,8,58.3,2022-01-01 17:53:00
228,28,2,29,313.99,2022-01-01 14:09:00
229,29,2,19,566.47,2022-01-01 12:48:00
230,30,2,24,118.32,2022-01-01 12:12:00
231,31,2,12,198.22,2022-01-01 12:54:00
232,32,2,9,73.79,2022-01-01 18:45:00
233,33,2,19,25.48,2022-01-01 21:50:00
234,34,2,32,21.51,2022-01-01 14:02:00
235,35,2,52,158.48,2022-01-01 12:06:00
236,36,2,23,29.13,2022-01-01 14:29:00
237,37,2,7,38.98,2022-01-01 19:09:00
238,38,2,32,38.44,2022-01-01 11:39:00
239,39,2,23,32.33,2022-01-01 19:54:00
240,40,2,27,45.59,2022-01-01 20:40:00
241,41,2,25,115.81,2022-01-01 19:02:00
242,42,2,14,66.94,2022-01-01 17:18:00
243,43,2,33,20.31,2022-01-01 13:06:00
244,44,2,33,20.23,2022-01-01 09:10:00
245,45,2,26,19.47,2022-01-01 08:50:00
246,46,2,17,78.15,2022-01-01 13:15:00
247,47,2,22,68.64,2022-01-01 18:10:00
248,48,2,22,54.14,2022-01-01 12:43:00
249,49,2,47,60.5,2022-01-01 10:29:00
250,50,2,23,122.19,2022-01-01 17:57:00
251,51,2,26,82.83,2022-01-01 17:10:00
252,52,2,42,75.63,2022-01-01 21:19:00
253,53,2,29,108.69,2022-01-01 11:54:00
254,54,2,45,68.9,2022-01-01 19:06:00
255,55,2,17,47.41,2022-01-01 15:44:00
256,56,2,33,213.51,2022-01-01 17:17:00
257,57,2,42,251.04,2022-01-01 18:03:00
258,58,2,25,123.4,2022-01-01 18:57:00
259,59,2,34,191.71,2022-01-01 16:22:00
260,60,2,15,212.78,2022-01-01 11:48:00
261,61,2,22,287.87,2022-01-01 19:40:00
262,62,2,26,283.99,2022-01-01 08:50:00
263,63,2,9,332.99,2022-01-01 17:05:00
264,64,2,14,132.02,2022-01-01 13:12:00
265,65,2,22,140.02,2022-01-01 21:33:00
266,66,2,12,30.58,2022-01-01 10:58:00
267,67,2,29,35.78,2022-01-01 18:47:00
268,68,2,22,269.07,2022-01-01 13:04:00
269,69,2,33,166.73,2022-01-01 19:46:00
270,70,2,20,44.64,2022-01-01 19:35:00
271,71,2,40,39.1,2022-01-01 07:34:00
272,72,2,13,42.21,2022-01-01 18:16:00
273,73,2,39,40.42,2022-01-01 20:06:00
274,74,2,21,14.85,2022-01-01 16:35:00
275,75,2,21,147.82,2022-01-01 16:40:00
276,76,2,38,70.34,2022-01-01 12:26:00
277,77,2,9,63.5,2022-01-01 08:31:00
278,78,2,13,57.84,2022-01-01 14:24:00
279,79,2,28,47.77,2022-01-01 18:34:00
280,80,2,27,85.79,2022-01-01 10:26:00
281,81,2,33,75.81,2022-01-01 16:17:00
282,82,2,21,97.03,2022-01-01 13:15:00
283,83,2,14,66.57,2022-01-01 17:34:00
284,84,2,20,112.86,2022-01-01 09:17:00
285,85,2,16,82.92,2022-01-01 19:29:00
286,86,2,8,121.63,2022-01-01 16:01:00
287,87,2,17,140.54,2022-01-01 21:50:00
288,88,2,11,70.36,2022-01-01 18:13:00
289,89,2,33,53.84,2022-01-01 11:49:00
290,90,2,30,226.39,2022-01-01 07:54:00
291,91,2,35,47.06,2022-01-01 14:51:00
292,92,2,24,41.64,2022-01-01 08:00:00
293,93,2,27,53.93,2022-01-01 15:01:00
294,94,2,11,24.42,2022-01-01 18:33:00
295,95,2,10,90.07,2022-01-01 13:23:00
296,96,2,9,63.22,2022-01-01 14:39:00
297,97,2,36,64.23,2022-01-01 19:33:00
298,98,2,28,56.15,2022-01-01 08:30:00
299,99,2,23,97.34,2022-01-01 09:45:00
300,100,2,11,171.31,2022-01-01 09:38:00
301,101,2,4,431.25,2022-01-01 16:37:00
302,102,2,6,459.28,2022-01-01 21:33:00
303,103,2,10,394.72,2022-01-01 13:50:00
304,104,2,15,195.6,2022-01-01 17:49:00
305,105,2,13,211.5,2022-01-01 13:56:00
306,106,2,7,20.28,2022-01-01 13:26:00
307,107,2,8,173.68,2022-01-01 12:16:00
308,108,2,4,258.5,2022-01-01 20:04:00
309,109,2,4,147.08,2022-01-01 13:47:00
310,110,2,12,30.82,2022-01-01 15:37:00
311,111,2,9,54.52,2022-01-01 17:26:00
312,112,2,13,128.12,2022-01-01 18:55:00
313,113,2,4,133.8,2022-01-01 11:19:00
314,114,2,11,64.93,2022-01-01 11:42:00
315,115,2,16,143.85,2022-01-01 12:35:00
316,116,2,12,54.77,2022-01-01 15:51:00
317,117,2,11,58.4,2022-01-01 18:39:00
318,118,2,10,95.9,2022-01-01 08:59:00
319,119,2,12,75.91,2022-01-01 08:17:00
320,120,2,6,117.71,2022-01-01 12:00:00
321,121,2,5,190.81,2022-01-01 17:04:00
322,122,2,12,175.32,2022-01-01 08:47:00
323,123,2,6,143.87,2022-01-01 13:10:00
324,124,2,16,165.95,2022-01-01 18:36:00
325,125,2,11,176.24,2022-01-01 10:48:00
326,126,2,8,84.61,2022-01-01 11:42:00
327,127,2,13,96.45,2022-01-01 13:13:00
328,128,2,5,156.66,2022-01-01 13:18:00
329,129,2,11,218.86,2022-01-01 14:19:00
330,130,2,9,181.72,2022-01-01 15:00:00
331,131,2,14,142.87,2022-01-01 18:48:00
332,132,2,6,129.46,2022-01-01 07:47:00
333,133,2,5,95.0,2022-01-01 14:14:00
334,134,2,11,233.55,2022-01-01 18:04:00
335,135,2,14,189.67,2022-01-01 13:29:00
336,136,2,13,193.88,2022-01-01 15:36:00
337,137,2,9,43.71,2022-01-01 11:25:00
338,138,2,6,74.82,2022-01-01 18:39:00
339,139,2,12,86.76,2022-01-01 12:27:00
340,140,2,5,92.6,2022-01-01 15:33:00
341,141,2,11,143.55,2022-01-01 18:14:00
342,142,2,5,95.17,2022-01-01 14:07:00
343,143,2,6,30.41,2022-01-01 18:22:00
344,144,2,11,117.14,2022-01-01 18:15:00
345,145,2,5,96.48,2022-01-01 10:09:00
346,146,2,11,85.65,2022-01-01 10:49:00
347,147,2,6,54.83,2022-01-01 15:37:00
348,148,2,10,25.73,2022-01-01 15:40:00
349,149,2,6,122.38,2022-01-01 21:20:00
350,150,2,4,147.58,2022-01-01 13:19:00
351,151,2,11,34.6,2022-01-01 12:04:00
352,152,2,11,24.68,2022-01-01 09:53:00
353,153,2,12,75.52,2022-01-01 21:05:00
354,154,2,9,190.04,2022-01-01 13:35:00
355,155,2,12,66.21,2022-01-01 08:58:00
356,156,2,7,285.02,2022-01-01 12:30:00
357,157,2,11,322.54,2022-01-01 13:51:00
358,158,2,5,196.71,2022-01-01 17:32:00
359,159,2,2,325.47,2022-01-01 17:28:00
360,160,2,7,172.72,2022-01-01 12:58:00
361,161,2,6,189.76,2022-01-01 12:38:00
362,162,2,11,258.55,2022-01-01 12:21:00
363,163,2,8,224.64,2022-01-01 11:46:00
364,164,2,12,242.55,2022-01-01 16:09:00
365,165,2,9,173.01,2022-01-01 10:22:00
366,166,2,8,186.05,2022-01-01 17:08:00
367,167,2,12,115.99,2022-01-01 12:24:00
368,168,2,5,341.61,2022-01-01 10:44:00
369,169,2,9,278.05,2022-01-01 17:33:00
370,170,2,7,143.8,2022-01-01 14:01:00
371,171,2,3,224.81,2022-01-01 11:49:00
372,172,2,4,93.84,2022-01-01 10:04:00
373,173,2,12,270.33,2022-01-01 14:34:00
374,174,2,13,557.31,2022-01-01 08:21:00
375,175,2,11,191.05,2022-01-01 15:09:00
376,176,2,9,97.3,2022-01-01 18:51:00
377,177,2,11,85.9,2022-01-01 08:23:00
378,178,2,4,187.8,2022-01-01 13:18:00
379,179,2,14,113.69,2022-01-01 11:15:00
380,180,2,8,63.81,2022-01-01 13:53:00
381,181,2,7,194.55,2022-01-01 15:28:00
382,182,2,4,233.85,2022-01-01 12:33:00
383,183,2,2,141.85,2022-01-01 10:38:00
384,184,2,4,143.88,2022-01-01 16:55:00
385,185,2,9,137.84,2022-01-01 17:33:00
386,186,2,5,114.65,2022-01-01 18:17:00
387,187,2,7,200.22,2022-01-01 18:05:00
388,188,2,5,292.36,2022-01-01 13:22:00
389,189,2,7,162.38,2022-01-01 12:23:00
390,190,2,10,93.97,2022-01-01 12:01:00
391,191,2,2,76.31,2022-01-01 17:21:00
392,192,2,3,174.71,2022-01-01 11:53:00
393,193,2,7,194.4,2022-01-01 18:30:00
394,194,2,2,221.16,2022-01-01 09:16:00
395,195,2,4,225.37,2022-01-01 20:38:00
396,196,2,2,386.04,2022-01-01 11:19:00
397,197,2,3,184.52,2022-01-01 16:39:00
398,198,2,3,345.75,2022-01-01 19:38:00
399,199,2,8,141.9,2022-01-01 15:45:00
400,200,2,7,296.25,2022-01-01 16:15:00
401,1,3,9,272.55,2022-01-01 17:33:00
402,2,3,8,315.33,2022-01-01 14:32:00
403,3,3,23,379.32,2022-01-01 08:55:00
404,4,3,27,588.61,2022-01-01 21:16:00
405,5,3,16,425.87,2022-01-01 09:15:00
406,6,3,29,157.39,2022-01-01 18:47:00
407,7,3,9,147.73,2022-01-01 12:21:00
408,8,3,12,113.17,2022-01-01 18:29:00
409,9,3,22,126.59,2022-01-01 10:08:00
410,10,3,34,122.76,2022-01-01 13:18:00
411,11,3,35,138.51,2022-01-01 19:20:00
412,12,3,18,144.77,2022-01-01 21:34:00
413,13,3,6,475.88,2022-01-01 16:18:00
414,14,3,38,44.39,2022-01-01 19:21:00
415,15,3,33,28.41,2022-01-01 13:25:00
416,16,3,29,21.99,2022-01-01 12:11:00
417,17,3,29,37.47,2022-01-01 20:33:00
418,18,3,10,42.26,2022-01-01 13:27:00
419,19,3,39,63.45,2022-01-01 14:20:00
420,20,3,17,55.34,2022-01-01 11:28:00
421,21,3,28,67.78,2022-01-01 17:22:00
422,22,3,39,28.84,2022-01-01 19:39:00
423,23,3,15,50.67,2022-01-01 21:03:00
424,24,3,31,116.72,2022-01-01 12:51:00
425,25,3,14,95.61,2022-01-01 08:54:00
426,26,3,39,211.59,2022-01-01 08:04:00
427,27,3,21,56.37,2022-01-01 12:36:00
428,28,3,14,312.58,2022-01-01 13:23:00
429,29,3,36,560.49,2022-01-01 15:33:00
430,30,3,11,111.73,2022-01-01 11:07:00
431,31,3,10,195.72,2022-01-01 14:58:00
432,32,3,9,70.77,2022-01-01 11:28:00
433,33,3,24,24.55,2022-01-01 17:31:00
434,34,3,13,22.53,2022-01-01 09:11:00
435,35,3,27,159.35,2022-01-01 09:43:00
436,36,3,37,29.22,2022-01-01 17:45:00
437,37,3,31,39.18,2022-01-01 19:54:00
438,38,3,21,38.67,2022-01-01 17:11:00
439,39,3,15,32.56,2022-01-01 10:12:00
440,40,3,14,45.15,2022-01-01 14:23:00
441,41,3,20,112.45,2022-01-01 18:35:00
442,42,3,33,66.95,2022-01-01 09:25:00
443,43,3,17,19.89,2022-01-01 14:49:00
444,44,3,24,20.17,2022-01-01 10:20:00
445,45,3,15,19.55,2022-01-01 17:22:00
446,46,3,36,76.51,2022-01-01 15:37:00
447,47,3,39,71.55,2022-01-01 13:58:00
448,48,3,26,53.89,2022-01-01 14:19:00
449,49,3,15,61.61,2022-01-01 17:22:00
450,50,3,18,118.2,2022-01-01 11:05:00
451,51,3,26,85.64,2022-01-01 15:08:00
452,52,3,31,73.51,2022-01-01 09:41:00
453,53,3,28,110.82,2022-01-01 10:42:00
454,54,3,38,70.27,2022-01-01 12:59:00
455,55,3,29,49.29,2022-01-01 08:02:00
456,56,3,26,223.52,2022-01-01 11:13:00
457,57,3,19,250.72,2022-01-01 16:31:00
458,58,3,19,124.87,2022-01-01 16:19:00
459,59,3,28,194.46,2022-01-01 17:19:00
460,60,3,21,209.8,2022-01-01 10:26:00
461,61,3,19,301.4,2022-01-01 16:20:00
462,62,3,17,293.13,2022-01-01 21:22:00
463,63,3,10,317.32,2022-01-01 12:35:00
464,64,3,15,132.96,2022-01-01 10:28:00
465,65,3,10,143.06,2022-01-01 11:24:00
466,66,3,19,29.39,2022-01-01 20:57:00
467,67,3,19,34.35,2022-01-01 15:20:00
468,68,3,14,274.98,2022-01-01 21:29:00
469,69,3,15,165.05,2022-01-01 08:25:00
470,70,3,32,43.78,2022-01-01 11:22:00
471,71,3,15,40.37,2022-01-01 15:53:00
472,72,3,12,41.01,2022-01-01 14:54:00
473,73,3,8,40.63,2022-01-01 11:23:00
474,74,3,23,15.06,2022-01-01 13:36:00
475,75,3,24,145.04,2022-01-01 11:24:00
476,76,3,29,72.78,2022-01-01 11:39:00
477,77,3,12,64.51,2022-01-01 21:25:00
478,78,3,39,58.89,2022-01-01 15:23:00
479,79,3,22,46.68,2022-01-01 14:32:00
480,80,3,11,84.87,2022-01-01 17:51:00
481,81,3,20,76.31,2022-01-01 16:32:00
482,82,3,28,97.8,2022-01-01 12:25:00
483,83,3,20,65.03,2022-01-01 11:21:00
484,84,3,23,113.62,2022-01-01 14:36:00
485,85,3,27,83.01,2022-01-01 12:43:00
486,86,3,14,126.69,2022-01-01 12:57:00
487,87,3,24,138.03,2022-01-01 08:30:00
488,88,3,21,70.33,2022-01-01 21:37:00
489,89,3,39,55.08,2022-01-01 15:10:00
490,90,3,34,215.35,2022-01-01 18:24:00
491,91,3,28,46.88,2022-01-01 08:44:00
492,92,3,10,41.78,2022-01-01 12:09:00
493,93,3,14,56.39,2022-01-01 14:39:00
494,94,3,28,25.31,2022-01-01 18:03:00
495,95,3,30,89.88,2022-01-01 15:42:00
496,96,3,21,66.61,2022-01-01 20:29:00
497,97,3,14,66.43,2022-01-01 12:49:00
498,98,3,27,55.36,2022-01-01 18:16:00
499,99,3,11,93.85,2022-01-01 11:35:00
500,100,3,26,172.78,2022-01-01 21:49:00
501,101,3,6,429.48,2022-01-01 17:20:00
502,102,3,13,458.68,2022-01-01 20:46:00
503,103,3,3,399.26,2022-01-01 17:24:00
504,104,3,9,198.56,2022-01-01 12:49:00
505,105,3,6,209.57,2022-01-01 11:45:00
506,106,3,13,19.97,2022-01-01 17:47:00
507,107,3,5,175.65,2022-01-01 14:59:00
508,108,3,5,266.38,2022-01-01 09:47:00
509,109,3,6,142.61,2022-01-01 17:33:00
510,110,3,5,30.39,2022-01-01 09:21:00
511,111,3,4,56.53,2022-01-01 18:00:00
512,112,3,14,128.26,2022-01-01 10:41:00
513,113,3,13,137.07,2022-01-01 13:12:00
514,114,3,5,66.59,2022-01-01 11:03:00
515,115,3,4,147.08,2022-01-01 15:34:00
516,116,3,15,53.93,2022-01-01 08:58:00
517,117,3,15,56.39,2022-01-01 10:58:00
518,118,3,10,97.49,2022-01-01 18:11:00
519,119,3,15,72.92,2022-01-01 20:56:00
520,120,3,7,123.48,2022-01-01 16:59:00
521,121,3,4,195.28,2022-01-01 21:34:00
522,122,3,15,174.66,2022-01-01 10:32:00
523,123,3,5,147.01,2022-01-01 09:10:00
524,124,3,12,167.34,2022-01-01 17:00:00
525,125,3,10,171.78,2022-01-01 15:48:00
526,126,3,7,86.67,2022-01-01 16:25:00
527,127,3,6,92.69,2022-01-01 09:42:00
528,128,3,15,152.66,2022-01-01 13:59:00
529,129,3,6,221.85,2022-01-01 11:48:00
530,130,3,6,179.58,2022-01-01 15:36:00
531,131,3,12,146.46,2022-01-01 17:03:00
532,132,3,6,130.02,2022-01-01 10:43:00
533,133,3,13,96.08,2022-01-01 17:19:00
534,134,3,8,236.62,2022-01-01 20:23:00
535,135,3,5,184.5,2022-01-01 10:09:00
536,136,3,15,195.58,2022-01-01 12:44:00
537,137,3,7,45.88,2022-01-01 14:42:00
538,138,3,11,76.68,2022-01-01 17:38:00
539,139,3,5,84.3,2022-01-01 13:45:00
540,140,3,12,95.27,2022-01-01 09:53:00
541,141,3,10,142.08,2022-01-01 15:09:00
542,142,3,10,93.32,2022-01-01 13:43:00
543,143,3,11,29.9,2022-01-01 09:32:00
544,144,3,5,119.69,2022-01-01 10:26:00
545,145,3,2,93.91,2022-01-01 13:51:00
546,146,3,3,86.25,2022-01-01 11:00:00
547,147,3,11,55.66,2022-01-01 08:22:00
548,148,3,9,24.35,2022-01-01 09:57:00
549,149,3,15,122.6,2022-01-01 08:26:00
550,150,3,4,146.27,2022-01-01 16:46:00
551,151,3,8,34.89,2022-01-01 21:24:00
552,152,3,13,25.27,2022-01-01 12:05:00
553,153,3,13,76.62,2022-01-01 14:41:00
554,154,3,5,185.32,2022-01-01 21:25:00
555,155,3,12,66.0,2022-01-01 11:00:00
556,156,3,11,285.76,2022-01-01 13:46:00
557,157,3,6,314.26,2022-01-01 18:15:00
